store_id,market,category,week_start,forecast_units,model_version,generated_at
ST0010,PL,lingerie,2024-09-22,144,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,fashion,2024-09-22,203,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,fashion,2024-09-22,244,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,home_textiles,2024-09-22,133,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,fashion,2024-09-22,171,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,lingerie,2024-09-22,182,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,home_textiles,2024-09-22,101,rf_v1.2,2026-04-08 22:12:35.344952
ST0020,DE,lingerie,2024-09-22,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,lingerie,2024-09-22,156,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,home_textiles,2024-09-22,99,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,lingerie,2024-09-22,163,rf_v1.2,2026-04-08 22:12:35.344952
ST0007,DE,fashion,2024-09-22,248,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,hard_goods,2024-09-22,82,rf_v1.2,2026-04-08 22:12:35.344952
ST0006,DE,lingerie,2024-09-22,172,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,lingerie,2024-09-22,125,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,hard_goods,2024-09-22,108,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,hard_goods,2024-09-22,69,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,home_textiles,2024-09-22,130,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,hard_goods,2024-09-22,96,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,hard_goods,2024-09-22,81,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,hard_goods,2024-09-22,130,rf_v1.2,2026-04-08 22:12:35.344952
ST0044,SK,fashion,2024-09-22,225,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,hard_goods,2024-09-22,133,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,lingerie,2024-09-22,57,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,fashion,2024-09-22,115,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,hard_goods,2024-09-22,86,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,lingerie,2024-09-22,137,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,lingerie,2024-09-22,118,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,lingerie,2024-09-22,110,rf_v1.2,2026-04-08 22:12:35.344952
ST0014,DE,fashion,2024-09-22,239,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,home_textiles,2024-09-22,155,rf_v1.2,2026-04-08 22:12:35.344952
ST0037,DE,hard_goods,2024-09-22,119,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,fashion,2024-09-22,231,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,hard_goods,2024-09-22,55,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,hard_goods,2024-09-22,54,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,hard_goods,2024-09-22,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,home_textiles,2024-09-22,54,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,fashion,2024-09-22,112,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,home_textiles,2024-09-22,176,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,lingerie,2024-09-22,124,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,lingerie,2024-09-22,103,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,hard_goods,2024-09-22,95,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,fashion,2024-09-22,190,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,hard_goods,2024-09-29,67,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,fashion,2024-09-29,188,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,home_textiles,2024-09-29,53,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,lingerie,2024-09-29,144,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,fashion,2024-09-29,228,rf_v1.2,2026-04-08 22:12:35.344952
ST0033,DE,hard_goods,2024-09-29,77,rf_v1.2,2026-04-08 22:12:35.344952
ST0038,DE,home_textiles,2024-09-29,147,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,lingerie,2024-09-29,57,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,hard_goods,2024-09-29,93,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,home_textiles,2024-09-29,99,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,lingerie,2024-09-29,49,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,hard_goods,2024-09-29,114,rf_v1.2,2026-04-08 22:12:35.344952
ST0008,SK,hard_goods,2024-09-29,76,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,home_textiles,2024-09-29,109,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,lingerie,2024-09-29,162,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,hard_goods,2024-09-29,83,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,lingerie,2024-09-29,116,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,lingerie,2024-09-29,60,rf_v1.2,2026-04-08 22:12:35.344952
ST0038,DE,hard_goods,2024-09-29,126,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,hard_goods,2024-09-29,77,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,hard_goods,2024-09-29,123,rf_v1.2,2026-04-08 22:12:35.344952
ST0014,DE,home_textiles,2024-09-29,141,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,hard_goods,2024-09-29,71,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,home_textiles,2024-09-29,123,rf_v1.2,2026-04-08 22:12:35.344952
ST0044,SK,hard_goods,2024-09-29,106,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,lingerie,2024-09-29,103,rf_v1.2,2026-04-08 22:12:35.344952
ST0033,DE,home_textiles,2024-09-29,104,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,fashion,2024-09-29,230,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,fashion,2024-09-29,273,rf_v1.2,2026-04-08 22:12:35.344952
ST0039,PL,home_textiles,2024-09-29,118,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,lingerie,2024-09-29,132,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,home_textiles,2024-09-29,144,rf_v1.2,2026-04-08 22:12:35.344952
ST0043,DE,fashion,2024-09-29,201,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,fashion,2024-09-29,179,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,hard_goods,2024-09-29,110,rf_v1.2,2026-04-08 22:12:35.344952
ST0008,SK,home_textiles,2024-09-29,93,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,lingerie,2024-09-29,119,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,hard_goods,2024-09-29,79,rf_v1.2,2026-04-08 22:12:35.344952
ST0044,SK,lingerie,2024-09-29,133,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,fashion,2024-09-29,210,rf_v1.2,2026-04-08 22:12:35.344952
ST0020,DE,lingerie,2024-09-29,57,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,lingerie,2024-09-29,227,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,lingerie,2024-09-29,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,fashion,2024-09-29,190,rf_v1.2,2026-04-08 22:12:35.344952
ST0043,DE,hard_goods,2024-09-29,116,rf_v1.2,2026-04-08 22:12:35.344952
ST0006,DE,fashion,2024-09-29,294,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,fashion,2024-09-29,178,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,hard_goods,2024-09-29,112,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,lingerie,2024-09-29,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,hard_goods,2024-09-29,41,rf_v1.2,2026-04-08 22:12:35.344952
ST0039,PL,fashion,2024-09-29,189,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,fashion,2024-09-29,242,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,hard_goods,2024-09-29,112,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,home_textiles,2024-09-29,99,rf_v1.2,2026-04-08 22:12:35.344952
ST0007,DE,fashion,2024-09-29,226,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,fashion,2024-09-29,104,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,fashion,2024-09-29,283,rf_v1.2,2026-04-08 22:12:35.344952
ST0038,DE,lingerie,2024-09-29,166,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,home_textiles,2024-09-29,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,hard_goods,2024-09-29,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,hard_goods,2024-09-29,89,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,lingerie,2024-09-29,94,rf_v1.2,2026-04-08 22:12:35.344952
ST0019,DE,fashion,2024-09-29,169,rf_v1.2,2026-04-08 22:12:35.344952
ST0008,SK,lingerie,2024-09-29,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,hard_goods,2024-09-29,51,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,hard_goods,2024-09-29,83,rf_v1.2,2026-04-08 22:12:35.344952
ST0014,DE,lingerie,2024-09-29,136,rf_v1.2,2026-04-08 22:12:35.344952
ST0003,PL,fashion,2024-09-29,249,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,hard_goods,2024-09-29,93,rf_v1.2,2026-04-08 22:12:35.344952
ST0003,PL,hard_goods,2024-09-29,113,rf_v1.2,2026-04-08 22:12:35.344952
ST0022,DE,lingerie,2024-09-29,101,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,home_textiles,2024-09-29,168,rf_v1.2,2026-04-08 22:12:35.344952
ST0014,DE,fashion,2024-09-29,242,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,lingerie,2024-09-29,111,rf_v1.2,2026-04-08 22:12:35.344952
ST0019,DE,home_textiles,2024-09-29,105,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,lingerie,2024-09-29,181,rf_v1.2,2026-04-08 22:12:35.344952
ST0039,PL,hard_goods,2024-09-29,84,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,lingerie,2024-09-29,121,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,home_textiles,2024-09-29,64,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,fashion,2024-09-29,160,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,fashion,2024-09-29,189,rf_v1.2,2026-04-08 22:12:35.344952
ST0033,DE,fashion,2024-09-29,162,rf_v1.2,2026-04-08 22:12:35.344952
ST0007,DE,hard_goods,2024-09-29,121,rf_v1.2,2026-04-08 22:12:35.344952
ST0019,DE,hard_goods,2024-09-29,94,rf_v1.2,2026-04-08 22:12:35.344952
ST0004,PL,fashion,2024-09-29,111,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,home_textiles,2024-09-29,178,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,hard_goods,2024-09-29,53,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,lingerie,2024-09-29,99,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,fashion,2024-09-29,170,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,fashion,2024-09-29,120,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,hard_goods,2024-09-29,82,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,hard_goods,2024-09-29,113,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,lingerie,2024-09-29,136,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,lingerie,2024-09-29,136,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,fashion,2024-09-29,241,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,lingerie,2024-09-29,52,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,fashion,2024-09-29,86,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,home_textiles,2024-09-29,131,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,hard_goods,2024-09-29,72,rf_v1.2,2026-04-08 22:12:35.344952
ST0006,DE,hard_goods,2024-09-29,126,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,lingerie,2024-09-29,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,fashion,2024-09-29,233,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,fashion,2024-09-29,218,rf_v1.2,2026-04-08 22:12:35.344952
ST0006,DE,home_textiles,2024-09-29,140,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,home_textiles,2024-09-29,96,rf_v1.2,2026-04-08 22:12:35.344952
ST0022,DE,fashion,2024-09-29,155,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,hard_goods,2024-09-29,91,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,fashion,2024-09-29,245,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,home_textiles,2024-09-29,139,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,lingerie,2024-09-29,153,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,home_textiles,2024-09-29,53,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,home_textiles,2024-09-29,92,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,hard_goods,2024-09-29,80,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,fashion,2024-09-29,95,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,fashion,2024-09-29,256,rf_v1.2,2026-04-08 22:12:35.344952
ST0037,DE,fashion,2024-09-29,205,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,home_textiles,2024-09-29,92,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,hard_goods,2024-09-29,91,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,fashion,2024-09-29,230,rf_v1.2,2026-04-08 22:12:35.344952
ST0008,SK,fashion,2024-09-29,181,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,home_textiles,2024-09-29,123,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,home_textiles,2024-09-29,106,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,hard_goods,2024-09-29,130,rf_v1.2,2026-04-08 22:12:35.344952
ST0039,PL,lingerie,2024-09-29,116,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,hard_goods,2024-09-29,72,rf_v1.2,2026-04-08 22:12:35.344952
ST0037,DE,lingerie,2024-09-29,157,rf_v1.2,2026-04-08 22:12:35.344952
ST0022,DE,hard_goods,2024-09-29,77,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,hard_goods,2024-09-29,108,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,home_textiles,2024-09-29,113,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,home_textiles,2024-09-29,57,rf_v1.2,2026-04-08 22:12:35.344952
ST0006,DE,lingerie,2024-09-29,204,rf_v1.2,2026-04-08 22:12:35.344952
ST0020,DE,fashion,2024-09-29,104,rf_v1.2,2026-04-08 22:12:35.344952
ST0004,PL,home_textiles,2024-09-29,52,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,lingerie,2024-09-29,155,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,fashion,2024-09-29,191,rf_v1.2,2026-04-08 22:12:35.344952
ST0014,DE,hard_goods,2024-09-29,113,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,lingerie,2024-09-29,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,hard_goods,2024-09-29,84,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,fashion,2024-09-29,200,rf_v1.2,2026-04-08 22:12:35.344952
ST0043,DE,home_textiles,2024-09-29,160,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,fashion,2024-09-29,188,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,fashion,2024-09-29,196,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,lingerie,2024-09-29,168,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,home_textiles,2024-09-29,95,rf_v1.2,2026-04-08 22:12:35.344952
ST0007,DE,lingerie,2024-09-29,157,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,home_textiles,2024-09-29,161,rf_v1.2,2026-04-08 22:12:35.344952
ST0020,DE,hard_goods,2024-09-29,49,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,lingerie,2024-09-29,102,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,hard_goods,2024-09-29,50,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,hard_goods,2024-09-29,129,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,fashion,2024-09-29,101,rf_v1.2,2026-04-08 22:12:35.344952
ST0037,DE,hard_goods,2024-09-29,112,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,home_textiles,2024-09-29,121,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,lingerie,2024-09-29,136,rf_v1.2,2026-04-08 22:12:35.344952
ST0037,DE,home_textiles,2024-09-29,131,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,fashion,2024-09-29,163,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,home_textiles,2024-09-29,144,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,lingerie,2024-09-29,108,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,home_textiles,2024-09-29,102,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,hard_goods,2024-09-29,45,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,fashion,2024-09-29,265,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,home_textiles,2024-09-29,95,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,home_textiles,2024-09-29,129,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,home_textiles,2024-09-29,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,hard_goods,2024-09-29,100,rf_v1.2,2026-04-08 22:12:35.344952
ST0019,DE,lingerie,2024-09-29,94,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,home_textiles,2024-09-29,129,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,hard_goods,2024-09-29,77,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,hard_goods,2024-09-29,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0020,DE,home_textiles,2024-09-29,55,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,fashion,2024-09-29,197,rf_v1.2,2026-04-08 22:12:35.344952
ST0007,DE,home_textiles,2024-09-29,143,rf_v1.2,2026-04-08 22:12:35.344952
ST0003,PL,home_textiles,2024-09-29,143,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,hard_goods,2024-09-29,45,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,home_textiles,2024-09-29,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0038,DE,fashion,2024-09-29,241,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,home_textiles,2024-09-29,189,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,fashion,2024-09-29,114,rf_v1.2,2026-04-08 22:12:35.344952
ST0033,DE,lingerie,2024-09-29,115,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,lingerie,2024-09-29,125,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,home_textiles,2024-09-29,144,rf_v1.2,2026-04-08 22:12:35.344952
ST0022,DE,home_textiles,2024-09-29,102,rf_v1.2,2026-04-08 22:12:35.344952
ST0004,PL,lingerie,2024-09-29,52,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,lingerie,2024-09-29,141,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,home_textiles,2024-09-29,161,rf_v1.2,2026-04-08 22:12:35.344952
ST0044,SK,home_textiles,2024-09-29,108,rf_v1.2,2026-04-08 22:12:35.344952
ST0004,PL,hard_goods,2024-09-29,42,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,lingerie,2024-09-29,109,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,lingerie,2024-09-29,214,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,home_textiles,2024-09-29,107,rf_v1.2,2026-04-08 22:12:35.344952
ST0044,SK,fashion,2024-09-29,214,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,lingerie,2024-09-29,138,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,fashion,2024-09-29,176,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,fashion,2024-09-29,218,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,fashion,2024-09-29,169,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,lingerie,2024-09-29,120,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,home_textiles,2024-09-29,128,rf_v1.2,2026-04-08 22:12:35.344952
ST0043,DE,lingerie,2024-09-29,121,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,lingerie,2024-09-29,206,rf_v1.2,2026-04-08 22:12:35.344952
ST0003,PL,lingerie,2024-09-29,135,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,hard_goods,2024-10-06,141,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,home_textiles,2024-10-06,128,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,lingerie,2024-10-06,120,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,lingerie,2024-10-06,101,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,hard_goods,2024-10-06,88,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,hard_goods,2024-10-06,114,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,lingerie,2024-10-06,106,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,fashion,2024-10-06,159,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,hard_goods,2024-10-06,116,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,lingerie,2024-10-06,91,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,home_textiles,2024-10-06,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,fashion,2024-10-06,181,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,home_textiles,2024-10-06,152,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,fashion,2024-10-06,172,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,lingerie,2024-10-06,54,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,hard_goods,2024-10-06,121,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,hard_goods,2024-10-06,136,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,home_textiles,2024-10-06,97,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,hard_goods,2024-10-06,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,home_textiles,2024-10-06,96,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,home_textiles,2024-10-06,125,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,home_textiles,2024-10-06,121,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,lingerie,2024-10-06,214,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,home_textiles,2024-10-06,90,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,hard_goods,2024-10-06,49,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,hard_goods,2024-10-06,121,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,lingerie,2024-10-06,97,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,home_textiles,2024-10-06,172,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,fashion,2024-10-06,212,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,fashion,2024-10-06,233,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,fashion,2024-10-06,186,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,hard_goods,2024-10-06,87,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,hard_goods,2024-10-06,69,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,fashion,2024-10-06,203,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,home_textiles,2024-10-06,46,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,fashion,2024-10-06,194,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,lingerie,2024-10-06,145,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,home_textiles,2024-10-06,117,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,lingerie,2024-10-06,141,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,fashion,2024-10-06,175,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,hard_goods,2024-10-06,65,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,lingerie,2024-10-06,159,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,lingerie,2024-10-06,189,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,hard_goods,2024-10-06,70,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,fashion,2024-10-06,195,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,hard_goods,2024-10-06,75,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,hard_goods,2024-10-06,88,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,home_textiles,2024-10-06,50,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,lingerie,2024-10-06,55,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,home_textiles,2024-10-06,95,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,fashion,2024-10-06,267,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,fashion,2024-10-06,216,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,home_textiles,2024-10-06,115,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,lingerie,2024-10-06,106,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,hard_goods,2024-10-06,36,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,fashion,2024-10-06,113,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,home_textiles,2024-10-06,97,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,lingerie,2024-10-06,134,rf_v1.2,2026-04-08 22:12:35.344952
