store_id,market,week_start,category,units_sold,revenue_eur,stock_opening,promo_flag,data_source
ST1072,PL,2024-02-04,lingerie,46,137.42,36,0,ERP_v1
ST0174,AT,2024-01-14,fashion,300,1998.67,50,0,ERP_v2
ST0352,AT,2024-12-22,,65,295.29,100,0,ERP_v1
ST0986,DE,2024-06-30,hard_goods,40,277.58,86,0,ERP_v2
ST0398,AT,2024-04-21,home_textiles,35,77.45,154,1,ERP_v2
ST0765,DE,2024-10-06,,35,3056.39,98,0,ERP_v2
ST0723,DE,2024-12-08,lingerie,17,258.26,110,1,API
ST0260,DE,2024-08-11,home_textiles,25,-1944.16,176,0,MANUAL_UPLOAD
ST0652,DE,2024-12-29,,81,1513.96,91,0,ERP_v2
ST0995,DE,2024-01-14,,18,612.03,290,0,ERP_v2
ST0374,DE,2024-10-13,home_textiles,24,260.32,123,0,ERP_v1
ST1264,,2024-07-07,fashion,26,1160.74,90,0,MANUAL_UPLOAD
ST0643,HU,2024-11-03,fashion,17,3313.78,55,0,ERP_v2
ST1027,PL,2024-11-10,fashion,37,4579.96,179,0,ERP_v1
ST0637,,2024-04-14,hard_goods,32,1311.44,149,1,ERP_v2
ST0298,SI,2024-06-09,hard_goods,13,1037.65,291,1,ERP_v2
ST1273,DE,2024-06-02,lingerie,19,575.46,81,0,ERP_v2
ST0464,DE,2024-05-19,home_textiles,28,1729.06,82,0,ERP_v2
ST0973,HU,2024-01-07,home_textiles,15,236.39,70,0,ERP_v2
ST1171,PL,2024-09-01,,11,196.86,43,1,API
ST0156,DE,2024-07-21,lingerie,14,274.67,55,0,ERP_v2
ST1318,PL,2024-12-22,,28,355.42,81,1,ERP_v1
ST0117,DE,2024-06-02,hard_goods,20,1865.39,45,0,ERP_v1
ST0110,DE,2024-07-21,hard_goods,45,490.66,316,1,ERP_v2
ST0913,DE,2024-06-02,,75,384.73,76,0,MANUAL_UPLOAD
ST1480,DE,2024-03-17,hard_goods,16,900.26,67,0,ERP_v2
ST0613,DE,2024-12-29,,16,431.82,173,1,API
ST1143,SK,2024-05-26,,54,568.39,112,0,ERP_v1
ST0716,DE,2024-11-10,fashion,34,105.75,77,0,ERP_v1
ST0054,DE,2024-03-17,lingerie,81,332.42,91,0,ERP_v2
ST0540,DE,2024-06-02,,27,727.83,65,0,ERP_v1
ST1408,AT,2024-12-22,hard_goods,39,354.12,81,1,ERP_v2
ST1474,SI,2024-11-17,lingerie,69,273.18,105,1,ERP_v2
ST0240,DE,2024-10-27,lingerie,22,4308.53,84,1,ERP_v2
ST0256,DE,2024-03-03,lingerie,6,187.48,31,0,ERP_v2
ST1180,DE,2024-02-18,home_textiles,189,1445.35,104,0,ERP_v2
ST0025,AT,2024-01-28,home_textiles,74,832.45,101,0,ERP_v2
ST0254,DE,2024-09-01,lingerie,19,326.18,96,0,ERP_v2
ST0099,DE,2024-03-24,lingerie,21,495.19,41,0,ERP_v2
ST0719,DE,2024-10-20,home_textiles,6,242.35,110,0,ERP_v1
ST0689,DE,2024-09-29,home_textiles,56,2508.31,281,0,ERP_v2
ST0944,HU,2024-07-07,,24,4013.04,12,0,MANUAL_UPLOAD
ST0380,DE,2024-09-15,fashion,115,778.67,10,0,ERP_v2
ST1251,DE,2024-07-21,fashion,20,2680.87,223,0,ERP_v2
ST0943,CZ,2024-04-21,home_textiles,11,706.14,105,0,ERP_v2
ST0574,CZ,2024-12-15,,16,1781.63,100,0,ERP_v2
ST0417,DE,2024-12-22,lingerie,58,1058.32,52,0,ERP_v2
ST0492,SI,2024-03-31,home_textiles,7,160.24,116,0,ERP_v2
ST0170,PL,2024-02-18,hard_goods,77,2102.7,100,0,API
ST0599,DE,2024-07-28,hard_goods,18,1836.56,50,0,ERP_v2
ST0539,AT,2024-03-10,,40,425.41,72,0,MANUAL_UPLOAD
ST0230,DE,2024-09-15,fashion,5,438.5,140,0,ERP_v2
ST0008,DE,2024-09-29,fashion,9,648.51,233,1,MANUAL_UPLOAD
ST0190,DE,2024-07-28,lingerie,54,443.96,124,1,ERP_v2
ST0372,PL,2024-09-08,home_textiles,20,946.67,34,0,API
ST0934,CZ,2024-11-17,lingerie,64,1903.26,25,0,MANUAL_UPLOAD
ST0883,DE,2024-03-24,,19,1039.03,51,0,MANUAL_UPLOAD
ST1028,DE,2024-08-18,home_textiles,20,145.16,86,0,ERP_v2
ST1078,AT,2024-11-24,,10,2378.21,108,0,ERP_v2
ST1200,PL,2024-01-07,home_textiles,31,493.38,79,0,ERP_v2
ST0453,CZ,2024-11-17,hard_goods,17,575.84,27,0,ERP_v2
ST0146,DE,2024-06-09,home_textiles,52,385.45,112,0,ERP_v2
ST1273,PL,2024-10-27,hard_goods,121,466.39,95,0,ERP_v2
ST0941,DE,2024-06-23,lingerie,45,212.24,61,0,ERP_v2
ST0786,PL,2024-09-22,fashion,120,1148.56,43,1,ERP_v2
ST0904,DE,2024-04-21,hard_goods,25,752.06,97,0,API
ST1053,DE,2024-03-31,hard_goods,120,246.03,128,0,ERP_v2
ST1173,DE,2024-09-01,hard_goods,188,2060.52,48,0,ERP_v2
ST0822,SK,2024-03-03,lingerie,24,177.92,28,1,ERP_v2
ST1218,PL,2024-07-21,,19,366.1,61,0,ERP_v2
ST0836,HU,2024-03-24,,14,796.27,112,0,ERP_v2
ST0944,DE,2024-12-08,,12,405.29,24,0,API
ST0716,AT,2024-10-20,,26,451.59,39,0,ERP_v2
ST1104,DE,2024-09-15,fashion,34,353.32,119,0,ERP_v2
ST1113,PL,2024-09-01,,21,963.9,40,0,ERP_v2
ST1175,CZ,2024-01-28,home_textiles,91,401.6,60,0,API
ST0785,CZ,2024-02-04,fashion,29,1118.34,90,0,ERP_v2
ST0509,PL,2024-06-23,lingerie,91,-123.65,63,0,MANUAL_UPLOAD
ST0317,PL,2024-07-14,home_textiles,45,754.67,78,1,ERP_v2
ST0180,HU,2024-11-17,fashion,97,616.14,137,0,ERP_v2
ST0554,DE,2024-04-21,lingerie,11,980.54,150,0,ERP_v2
ST0879,CZ,2024-05-19,,81,355.24,102,0,ERP_v2
ST1429,,2024-02-18,fashion,40,583.74,24,1,ERP_v2
ST1209,AT,2024-09-15,,27,-2191.42,166,0,MANUAL_UPLOAD
ST1316,PL,2024-04-28,home_textiles,35,423.79,113,0,ERP_v2
ST0791,DE,2024-10-27,lingerie,168,2305.54,53,1,ERP_v1
ST0700,DE,2024-04-28,home_textiles,60,2854.25,77,1,ERP_v2
ST0488,PL,2024-12-15,home_textiles,71,2688.07,73,0,ERP_v2
ST1218,DE,2024-07-07,home_textiles,84,566.9,55,0,ERP_v2
ST1067,AT,2024-05-26,home_textiles,30,705.53,46,0,ERP_v2
ST0443,SK,2024-08-25,,58,364.41,109,0,API
ST0202,DE,2024-12-08,home_textiles,26,292.77,177,0,ERP_v1
ST1097,DE,2024-10-06,home_textiles,28,1267.97,90,0,ERP_v2
ST0221,PL,2024-05-19,lingerie,26,861.78,92,1,ERP_v2
ST0632,DE,2024-10-20,hard_goods,27,1055.22,74,1,ERP_v2
ST0828,DE,2024-08-11,,8,172.57,91,0,ERP_v2
ST0388,DE,2024-11-10,,27,246.86,231,0,ERP_v2
ST0991,DE,2024-09-22,hard_goods,40,595.27,23,0,ERP_v2
ST0988,DE,2024-06-02,,22,679.24,157,0,ERP_v2
ST1028,SK,2024-04-14,lingerie,20,189.47,27,1,ERP_v2
ST0388,DE,2024-09-08,,28,366.56,40,0,ERP_v2
ST0161,DE,2024-12-15,,84,3123.35,82,0,ERP_v2
ST0654,SI,2024-07-14,,123,765.06,304,0,ERP_v1
ST0496,CZ,2024-01-14,,75,915.27,118,0,MANUAL_UPLOAD
ST0905,DE,2024-08-18,hard_goods,282,1726.24,41,0,ERP_v2
ST1112,AT,2024-09-15,fashion,178,526.01,102,0,ERP_v2
ST0832,PL,2024-06-02,hard_goods,33,568.06,297,0,API
ST0190,PL,2024-07-14,home_textiles,24,46.96,170,0,ERP_v2
ST0089,CZ,2024-03-10,home_textiles,6,1026.23,150,0,ERP_v2
ST1159,AT,2024-04-21,home_textiles,10,531.02,71,1,ERP_v2
ST0494,DE,2024-12-15,home_textiles,11,1790.93,17,1,MANUAL_UPLOAD
ST0261,AT,2024-04-07,,30,1084.27,50,0,ERP_v2
ST0878,PL,2024-12-22,fashion,19,223.21,320,0,ERP_v1
ST1037,PL,2024-09-01,home_textiles,31,1619.13,102,0,ERP_v2
ST1410,DE,2024-07-07,hard_goods,68,2098.45,83,1,ERP_v2
ST0250,DE,2024-03-17,hard_goods,62,838.16,48,0,ERP_v1
ST0596,,2024-02-18,fashion,20,172.0,421,0,ERP_v2
ST0091,DE,2024-10-06,,61,440.62,127,0,ERP_v1
ST1287,DE,2024-10-27,,46,474.65,153,0,ERP_v2
ST0674,CZ,2024-08-25,,38,2207.06,66,0,MANUAL_UPLOAD
ST0394,DE,2024-02-04,lingerie,224675,1043.57,32,0,ERP_v1
ST0422,DE,2024-09-29,hard_goods,39,748.33,103,1,ERP_v1
ST0186,AT,2024-06-16,lingerie,57,831.01,69,0,MANUAL_UPLOAD
ST1237,AT,2024-06-30,hard_goods,18,566.7,82,0,ERP_v2
ST0976,AT,2024-09-01,hard_goods,16,449.93,84,0,ERP_v2
ST1395,HU,2024-11-17,,64,349.05,132,1,API
ST0448,DE,2024-06-02,hard_goods,26,298.51,85,0,ERP_v1
ST0660,PL,2024-10-13,fashion,33,350.38,146,1,ERP_v2
ST0040,DE,2024-01-28,lingerie,41,776.41,73,1,ERP_v2
ST0152,DE,2024-09-22,lingerie,25,157.79,29,0,ERP_v2
ST0314,PL,2024-05-19,,48,1545.45,73,1,API
ST0630,DE,2024-09-15,fashion,37,547.25,45,0,ERP_v2
ST0178,PL,2024-01-21,,22,388.44,126,0,ERP_v2
ST1162,DE,2024-09-08,home_textiles,15,217.27,170,0,ERP_v2
ST1108,DE,2024-12-22,home_textiles,64,1731.37,52,0,ERP_v2
ST0782,AT,2024-01-28,fashion,17,119.73,73,0,ERP_v2
ST0019,PL,2024-02-11,lingerie,55,2209.99,143,1,ERP_v2
ST1054,DE,2024-12-15,home_textiles,19,272.72,78,0,ERP_v2
ST1337,HU,2024-03-24,fashion,13,140.26,227,1,ERP_v2
ST0272,DE,2024-01-07,,13,474.96,39,0,ERP_v2
ST0022,DE,2024-06-16,fashion,28,1087.54,95,0,ERP_v2
ST1334,DE,2024-05-12,home_textiles,41,707.52,55,1,ERP_v2
ST1108,DE,2024-01-28,home_textiles,56,213.94,131,0,ERP_v2
ST0838,DE,2024-08-04,fashion,17,525.43,152,0,ERP_v1
ST0621,CZ,2024-01-28,hard_goods,38,974.95,137,0,ERP_v1
ST0939,AT,2024-05-19,hard_goods,68,600.21,95,0,ERP_v2
ST0489,DE,2024-11-17,hard_goods,48,197.61,54,0,ERP_v2
ST0403,HU,2024-09-08,lingerie,115,1380.64,186,0,ERP_v2
ST0517,DE,2024-01-21,home_textiles,62,319.86,129,0,ERP_v2
ST0583,DE,2024-07-14,,18,115.18,26,0,ERP_v2
ST1300,DE,2024-07-21,,30,860.74,61,0,ERP_v2
ST0399,DE,2024-05-05,fashion,51,7234.15,21,1,API
ST1153,AT,2024-03-10,hard_goods,133,525.86,367,0,ERP_v2
ST0630,DE,2024-03-24,fashion,24,927.68,53,0,ERP_v1
ST1029,AT,2024-03-31,lingerie,11,2403.5,127,0,ERP_v2
ST0438,PL,2024-09-15,lingerie,56,339.36,60,0,ERP_v2
ST0317,CZ,2024-06-09,home_textiles,63,789.22,88,0,ERP_v2
ST0125,PL,2024-08-18,hard_goods,27,394.79,59,1,MANUAL_UPLOAD
ST0894,DE,2024-01-14,fashion,43,283.27,15,1,API
ST0076,DE,2024-07-28,home_textiles,15,145.4,14,1,ERP_v2
ST1307,AT,2024-09-01,hard_goods,29,1244.85,81,0,ERP_v2
ST0966,DE,2024-07-28,lingerie,70,168.79,130,0,ERP_v2
ST0793,DE,2024-05-19,,27,910.32,35,1,ERP_v2
ST0347,AT,2024-06-30,,7,733.42,57,0,ERP_v1
ST0941,DE,2024-12-22,fashion,11,145.68,67,0,MANUAL_UPLOAD
ST0130,CZ,2024-08-25,fashion,33,1989.69,64,0,ERP_v1
ST0662,DE,2024-11-17,fashion,24,145.64,141,0,ERP_v2
ST1376,SI,2024-12-08,,20,1387.11,65,0,MANUAL_UPLOAD
ST1169,CZ,2024-06-16,hard_goods,47,69.8,51,1,ERP_v2
ST0701,DE,2024-04-28,home_textiles,79,597.68,154,1,ERP_v2
ST1016,AT,2024-08-25,hard_goods,7,849.16,254,0,ERP_v2
ST0485,AT,2024-11-17,home_textiles,20,537.47,65,1,ERP_v2
ST0578,PL,2024-12-22,fashion,12,2969.65,24,1,ERP_v2
ST1269,AT,2024-05-19,hard_goods,25,3679.47,250,0,ERP_v2
ST1268,AT,2024-09-15,,53,1347.42,230,0,ERP_v2
ST1143,DE,2024-12-29,hard_goods,32,2223.1,107,0,ERP_v2
ST0666,DE,2024-02-11,,15,141.59,42,0,ERP_v2
ST1464,HU,2024-09-01,home_textiles,52,279.68,419,0,ERP_v2
ST0552,DE,2024-02-25,hard_goods,24,901.11,27,1,ERP_v2
ST1195,DE,2024-07-07,hard_goods,31,-301.85,61,0,MANUAL_UPLOAD
ST0300,DE,2024-12-01,hard_goods,41,146.4,94,0,ERP_v2
ST1214,SK,2024-01-14,hard_goods,66,2476.33,211,0,API
ST0292,PL,2024-03-03,fashion,26,600.53,72,0,ERP_v2
ST0952,CZ,2024-06-09,fashion,146,93.33,33,1,ERP_v1
ST0935,CZ,2024-06-16,,27,1516.15,128,0,API
ST0985,CZ,2024-06-02,hard_goods,5,630.83,149,0,ERP_v2
ST0909,AT,2024-04-07,,17,170.77,92,0,ERP_v2
ST0996,DE,2024-05-26,,30,738.61,100,0,ERP_v1
ST0780,DE,2024-03-24,lingerie,60,321.37,67,0,MANUAL_UPLOAD
ST0533,PL,2024-09-29,lingerie,111,931.16,121,0,API
ST0087,DE,2024-09-08,fashion,43,551.16,97,0,ERP_v2
ST1426,AT,2024-08-18,fashion,38,591.03,83,0,ERP_v2
ST0781,AT,2024-01-07,hard_goods,35,1095.05,102,0,MANUAL_UPLOAD
ST0558,PL,2024-06-09,hard_goods,65,202.59,96,0,ERP_v2
ST0624,DE,2024-10-27,lingerie,61,996.52,40,0,ERP_v2
ST1209,DE,2024-12-15,hard_goods,10,1203.5,51,0,ERP_v2
ST1214,PL,2024-12-15,fashion,8,229.21,98,1,ERP_v2
ST1153,DE,2024-01-21,lingerie,38,760.9,13,0,ERP_v2
ST0441,PL,2024-06-09,lingerie,24,1191.72,22,0,ERP_v2
ST1134,AT,2024-12-15,home_textiles,21,2351.78,50,0,API
ST0132,SI,2024-12-29,home_textiles,50,439.16,147,1,ERP_v1
ST1223,CZ,2024-04-07,hard_goods,50,491.59,252,1,ERP_v1
ST1099,DE,2024-03-03,fashion,23,1580.95,37,0,ERP_v2
ST1228,PL,2024-10-27,home_textiles,14,1442.77,68,1,ERP_v2
ST0936,DE,2024-11-24,fashion,6,425.64,87,1,ERP_v2
ST0053,DE,2024-07-07,lingerie,9,359.06,340,0,MANUAL_UPLOAD
ST0039,PL,2024-11-24,home_textiles,39,1084.2,111,1,ERP_v2
ST1315,PL,2024-04-21,home_textiles,61,833.39,264,0,MANUAL_UPLOAD
ST0338,AT,2024-06-23,fashion,77,239.89,77,0,ERP_v2
ST0394,DE,2024-07-14,,16,1290.34,169,1,ERP_v2
ST1020,CZ,2024-06-23,home_textiles,75,138.29,132,0,ERP_v2
ST0051,DE,2024-08-04,hard_goods,20,512.96,31,0,MANUAL_UPLOAD
ST0886,CZ,2024-06-09,hard_goods,27,2346.49,105,0,ERP_v1
ST1216,PL,2024-03-17,,88,164.22,94,0,ERP_v2
ST0719,DE,2024-11-17,fashion,34,1497.38,55,0,API
ST0315,DE,2024-10-20,,27,171.65,46,1,API
ST1137,DE,2024-08-25,fashion,30,678.98,163,0,ERP_v2
ST0115,SK,2024-03-24,,25,2065.95,103,0,ERP_v2
ST0845,CZ,2024-07-07,,56,500.49,274,1,ERP_v2
ST1041,PL,2024-07-07,,13,1665.32,212,0,ERP_v2
ST1021,AT,2024-11-03,hard_goods,46,1192.04,91,0,ERP_v2
ST0833,PL,2024-11-10,lingerie,9,584.48,121,0,ERP_v2
ST1230,AT,2024-05-19,,210,874.84,88,1,ERP_v2
ST0257,PL,2024-03-03,,81,520.29,56,1,ERP_v1
ST1112,DE,2024-02-25,hard_goods,46,932.52,209,1,ERP_v2
ST1398,CZ,2024-12-08,lingerie,39,81.6,220,1,ERP_v2
ST1337,PL,2024-03-31,fashion,15,693.51,172,1,ERP_v2
ST0523,DE,2024-10-13,home_textiles,72,2698.51,107,1,ERP_v2
ST0579,CZ,2024-01-07,fashion,53,957.54,92,0,ERP_v1
ST1229,AT,2024-01-07,home_textiles,2,1928.97,440,0,ERP_v2
ST0823,DE,2024-10-20,,47,462.49,125,0,MANUAL_UPLOAD
ST1110,DE,2024-08-25,home_textiles,52,1699.71,125,0,ERP_v2
ST1065,PL,2024-08-04,lingerie,41,134.74,77,1,ERP_v2
ST0617,,2024-01-28,fashion,13,1612.38,122,0,ERP_v2
ST0281,CZ,2024-04-14,fashion,6,267.96,116,0,ERP_v2
ST0256,PL,2024-04-14,fashion,73,109.98,312,0,ERP_v2
ST1344,DE,2024-09-29,fashion,10,597.25,194,0,ERP_v2
ST0217,DE,2024-05-19,,26,435.7,112,0,MANUAL_UPLOAD
ST1127,DE,2024-01-28,hard_goods,20,1033.57,81,0,ERP_v1
ST1433,,2024-06-02,lingerie,50,245.0,139,0,ERP_v2
ST0450,HU,2024-04-07,fashion,8,604.74,173,0,ERP_v1
ST0951,DE,2024-05-26,lingerie,6,45.48,56,0,MANUAL_UPLOAD
ST1280,CZ,2024-06-23,hard_goods,101,345.2,177,1,ERP_v2
ST1110,PL,2024-05-26,home_textiles,13,374.95,44,0,ERP_v2
ST1271,DE,2024-09-22,home_textiles,41,263.3,82,0,ERP_v2
ST0658,AT,2024-02-25,lingerie,38,327.84,245,0,ERP_v2
ST0784,CZ,2024-06-30,,13,586.34,67,0,ERP_v1
ST1208,DE,2024-11-17,fashion,61,1135.48,15,0,ERP_v2
ST0714,SK,2024-12-29,hard_goods,124,260.56,337,1,ERP_v2
ST1183,DE,2024-03-10,fashion,23,698.5,46,0,MANUAL_UPLOAD
ST0503,DE,2024-10-20,fashion,26,560.77,70,0,ERP_v2
ST0674,DE,2024-08-25,hard_goods,30,1512.71,24,1,ERP_v2
ST1258,CZ,2024-12-15,lingerie,61,751.26,120,1,ERP_v2
ST0376,DE,2024-03-31,fashion,39,809.31,38,0,ERP_v2
ST0060,CZ,2024-04-21,,24,106.23,192,0,ERP_v2
ST0588,AT,2024-10-20,,41,860.54,39,0,ERP_v2
ST1445,AT,2024-07-21,,21,476.56,139,1,ERP_v2
ST0552,CZ,2024-12-01,,35,261.33,72,1,ERP_v2
ST0657,DE,2024-08-11,home_textiles,69,948.65,61,1,ERP_v2
ST1193,CZ,2024-05-05,fashion,30,-111.6,206,0,MANUAL_UPLOAD
ST0824,DE,2024-07-21,hard_goods,21,853.59,61,0,ERP_v2
ST1198,PL,2024-05-05,hard_goods,26,1562.05,86,0,ERP_v1
ST1096,PL,2024-01-28,fashion,14,674.4,23,1,ERP_v2
ST1163,SK,2024-06-09,hard_goods,16,498.42,75,0,ERP_v2
ST1198,DE,2024-04-28,lingerie,31,1291.05,31,1,ERP_v2
ST1089,PL,2024-09-15,fashion,20,2942.55,272,0,ERP_v2
ST1056,DE,2024-08-04,home_textiles,36,204.28,229,0,ERP_v1
ST1388,DE,2024-05-12,hard_goods,64,632.14,164,0,ERP_v2
ST1467,DE,2024-09-01,lingerie,85,1380.67,174,0,API
ST0911,DE,2024-11-03,lingerie,20,204.9,85,0,ERP_v2
ST1155,CZ,2024-07-21,lingerie,27,2895.92,153,0,MANUAL_UPLOAD
ST0250,PL,2024-09-08,home_textiles,53,324.71,140,0,ERP_v1
ST1161,DE,2024-07-07,lingerie,67,1275.94,43,1,ERP_v2
ST1160,CZ,2024-06-02,fashion,11,240.7,32,0,API
ST0074,DE,2024-03-10,home_textiles,15,219.3,36,1,ERP_v2
ST1404,PL,2024-12-08,lingerie,47,976.43,129,0,ERP_v1
ST0520,,2024-12-15,,30,431.78,93,1,ERP_v2
ST0784,CZ,2024-06-16,lingerie,12,397.1,58,1,ERP_v1
ST0779,DE,2024-02-11,hard_goods,21,498.47,81,0,ERP_v1
ST0279,PL,2024-06-09,lingerie,61,533.64,240,0,ERP_v2
ST0952,DE,2024-07-21,lingerie,73,3139.34,355,0,API
ST0824,CZ,2024-08-04,fashion,43,1138.79,39,0,ERP_v2
ST1018,AT,2024-06-02,home_textiles,24,1244.07,393,0,ERP_v2
ST1426,CZ,2024-01-21,lingerie,8,3572.54,121,1,API
ST0807,DE,2024-09-15,lingerie,60,3041.77,77,0,ERP_v2
ST0648,PL,2024-09-08,,80,524.15,73,0,API
ST0645,AT,2024-02-11,home_textiles,21,553.62,45,1,ERP_v2
ST1371,PL,2024-04-28,hard_goods,86,836.04,52,1,ERP_v2
ST0773,PL,2024-01-14,,13,749.34,78,1,ERP_v2
ST0531,HU,2024-06-02,,51,1611.78,65,0,API
ST0381,CZ,2024-10-20,,24,3223.08,50,1,ERP_v2
ST0061,DE,2024-11-24,home_textiles,18,910.21,76,0,ERP_v2
ST0188,CZ,2024-02-11,lingerie,14,367.71,8,1,ERP_v2
ST0386,DE,2024-06-16,,29,641.67,190,0,MANUAL_UPLOAD
ST0503,PL,2024-06-16,lingerie,19,1087.94,77,0,ERP_v1
ST0178,,2024-04-21,fashion,21,373.85,22,0,ERP_v2
ST0959,DE,2024-12-08,hard_goods,39,3590.52,69,0,ERP_v2
ST1351,CZ,2024-09-08,home_textiles,85,1249.9,43,1,MANUAL_UPLOAD
ST1201,CZ,2024-08-25,home_textiles,86,1335.51,174,0,ERP_v2
ST0114,AT,2024-12-22,home_textiles,6,1093.17,105,0,ERP_v2
ST0208,DE,2024-02-18,hard_goods,78,616.64,31,1,ERP_v2
ST0455,DE,2024-10-13,fashion,10,-223.71,101,0,MANUAL_UPLOAD
ST0530,HU,2024-12-08,hard_goods,53,182.27,34,0,ERP_v2
ST0876,DE,2024-06-02,,10,280.64,75,0,ERP_v1
ST0602,PL,2024-11-24,hard_goods,37,442.5,35,0,ERP_v2
ST1168,DE,2024-05-26,,86,444.34,146,0,ERP_v2
ST1127,DE,2024-04-28,hard_goods,10,643.09,121,0,ERP_v2
ST0904,CZ,2024-05-26,lingerie,44,1263.56,73,0,ERP_v2
ST1088,DE,2024-07-07,fashion,30,1778.87,134,0,ERP_v1
ST0654,,2024-11-10,home_textiles,160,888.67,70,0,ERP_v2
ST1302,AT,2024-09-15,home_textiles,478438,1421.01,91,0,ERP_v1
ST0078,AT,2024-05-26,,41,529.23,31,0,MANUAL_UPLOAD
ST0603,DE,2024-10-13,hard_goods,110,1357.57,98,0,MANUAL_UPLOAD
ST0035,HU,2024-06-02,fashion,14,586.79,293,1,ERP_v2
ST0616,DE,2024-11-17,hard_goods,55,299.25,101,0,ERP_v1
ST0588,AT,2024-10-13,fashion,71,218.55,108,0,ERP_v2
ST0427,DE,2024-07-14,lingerie,83,405.51,84,0,ERP_v1
ST1355,DE,2024-06-30,fashion,26,1884.97,29,0,ERP_v1
ST0131,PL,2024-03-17,hard_goods,16,316.03,66,0,ERP_v2
ST0457,PL,2024-06-23,fashion,31,1833.97,207,0,ERP_v2
ST1131,DE,2024-01-28,,67,1519.72,41,0,ERP_v1
ST1463,AT,2024-03-24,fashion,7,891.86,59,0,MANUAL_UPLOAD
ST1299,CZ,2024-01-21,lingerie,20,817.03,60,1,ERP_v2
ST0957,DE,2024-02-18,lingerie,13,872.94,48,0,ERP_v2
ST0279,DE,2024-12-29,,33,459.44,191,0,ERP_v1
ST0260,DE,2024-09-22,fashion,83,749.31,81,0,ERP_v2
ST0608,DE,2024-11-24,hard_goods,44,4210.34,71,0,ERP_v2
ST1028,DE,2024-06-02,lingerie,17,781.17,13,0,ERP_v2
ST1211,DE,2024-08-18,,114,2468.36,177,0,ERP_v2
ST0218,AT,2024-09-08,hard_goods,118,606.16,30,0,ERP_v1
ST0859,DE,2024-01-14,home_textiles,40,1570.96,167,0,ERP_v2
ST0848,PL,2024-09-22,lingerie,21,3495.53,190,0,ERP_v2
ST0286,SI,2024-01-14,hard_goods,20,288.21,65,1,MANUAL_UPLOAD
ST1382,HU,2024-11-24,hard_goods,34,191.63,260,0,ERP_v2
ST1185,CZ,2024-02-04,hard_goods,30,953.41,128,0,MANUAL_UPLOAD
ST1232,DE,2024-05-19,,11,1753.68,45,0,ERP_v2
ST1441,DE,2024-11-17,home_textiles,28,637.13,306,0,ERP_v2
ST0048,CZ,2024-08-04,hard_goods,21,441.27,63,0,ERP_v1
ST0470,DE,2024-11-10,hard_goods,54,581.8,47,0,ERP_v2
ST0996,DE,2024-11-10,hard_goods,33,762.25,44,0,ERP_v2
ST1179,AT,2024-06-02,lingerie,53,888.47,108,0,API
ST0066,DE,2024-10-06,home_textiles,41,173.6,87,0,API
ST0230,CZ,2024-07-07,hard_goods,10,50.78,45,1,ERP_v1
ST1239,CZ,2024-04-14,home_textiles,9,1611.43,50,0,ERP_v2
ST0756,CZ,2024-08-04,home_textiles,27,4243.59,273,0,ERP_v1
ST0012,CZ,2024-12-29,hard_goods,9,124.93,106,0,ERP_v1
ST0613,DE,2024-03-31,fashion,55,178.13,53,0,ERP_v1
ST0686,PL,2024-02-11,home_textiles,28,1023.43,40,0,ERP_v2
ST1253,DE,2024-07-21,home_textiles,62,1176.12,113,0,ERP_v2
ST0242,PL,2024-06-23,lingerie,99,940.1,47,0,ERP_v1
ST0213,DE,2024-06-23,lingerie,11,349.9,70,0,API
ST1136,PL,2024-01-28,hard_goods,33,226.34,118,0,ERP_v2
ST0874,SI,2024-02-18,home_textiles,84,2810.96,126,1,API
ST1227,DE,2024-03-17,home_textiles,35,77.85,62,1,ERP_v2
ST0341,DE,2024-06-02,,37,2409.9,16,0,API
ST1061,DE,2024-01-28,fashion,15,902.18,183,0,ERP_v2
ST1114,DE,2024-11-17,lingerie,26,2771.07,166,0,API
ST0445,DE,2024-03-10,hard_goods,47,5568.14,130,0,ERP_v2
ST0327,CZ,2024-02-25,,70,1679.99,102,0,ERP_v2
ST1126,AT,2024-03-24,fashion,16,376.03,209,0,ERP_v2
ST0475,AT,2024-10-13,,50,632.03,134,0,ERP_v2
ST0559,PL,2024-06-23,home_textiles,32,759.06,73,0,ERP_v2
ST0529,DE,2024-07-21,fashion,44,1543.98,115,0,ERP_v2
ST0906,DE,2024-02-11,,17,869.25,114,0,ERP_v2
ST1202,CZ,2024-02-11,home_textiles,44,815.71,204,1,ERP_v2
ST0971,CZ,2024-03-31,home_textiles,64,972.57,298,1,ERP_v2
ST0955,DE,2024-06-23,lingerie,44,962.82,236,0,ERP_v2
ST0786,DE,2024-03-24,,12,181.58,242,1,MANUAL_UPLOAD
ST0706,DE,2024-02-25,hard_goods,92,1129.57,104,0,ERP_v2
ST0419,DE,2024-02-25,,20,1709.12,199,0,ERP_v2
ST0515,DE,2024-07-14,fashion,26,467.21,75,1,ERP_v1
ST0711,PL,2024-06-02,,39,1563.64,33,0,ERP_v2
ST1059,CZ,2024-01-21,home_textiles,41,5110.39,193,0,ERP_v2
ST1263,DE,2024-05-05,home_textiles,106,156.48,83,0,MANUAL_UPLOAD
ST0589,AT,2024-03-10,home_textiles,6,583.9,236,0,ERP_v1
ST0614,DE,2024-09-08,hard_goods,51,407.18,203,0,API
ST0450,AT,2024-05-26,hard_goods,61,364.77,518,0,MANUAL_UPLOAD
